pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,discoverymethod,disc_year,sy_dist
Kepler-834 b,Kepler-834,2.02,,13.32388301,0.0862,378.0,4554.0,0.66,0.7,Transit,2016.0,633.937
Kepler-832 b,Kepler-832,2.06,,7.1396941,0.075,965.0,5596.0,0.9,0.92,Transit,2016.0,1688.12
TOI-4527.01,TOI-4527,0.9086617,,0.3994445,0.008332353,1362.93,3702.0,0.485948,0.483901,Transit,2024.0,18.1037
Kepler-912 b,Kepler-912,2.8,,2.534756273,0.0339,1218.0,5998.0,1.11,1.07,Transit,2016.0,2004.72
Kepler-1017 b,Kepler-1017,1.99,,7.23400469,0.07196,831.0,5473.0,0.87,0.93,Transit,2016.0,552.058
Kepler-980 b,Kepler-980,2.67,,11.55102504,0.09993,845.0,5935.0,1.06,1.05,Transit,2016.0,961.468
Kepler-983 b,Kepler-983,2.36,,60.0855082,0.3148,485.0,6052.0,1.08,1.13,Transit,2016.0,714.437
Kepler-870 b,Kepler-870,2.78,,21.3587621,0.1539,691.0,5857.0,1.02,1.01,Transit,2016.0,1259.46
Kepler-869 b,Kepler-869,3.61,,40.4287755,0.2244,494.0,5664.0,0.95,0.97,Transit,2016.0,939.455
Kepler-913 b,Kepler-913,2.06,,10.29672521,0.1009,1129.0,4687.0,0.61,0.63,Transit,2016.0,991.618
Kepler-910 b,Kepler-910,0.82,,2.364369015,0.03752,1752.0,6230.0,1.5,1.26,Transit,2016.0,400.289
Kepler-964 b,Kepler-964,2.12,,13.5225106,0.1073,652.0,5427.0,0.84,0.93,Transit,2016.0,454.626
Kepler-866 b,Kepler-866,1.63,,2.617032536,0.0331,996.0,4751.0,0.71,0.75,Transit,2016.0,646.667
Kepler-915 b,Kepler-915,1.5,,4.59489604,0.05655,1319.0,6173.0,1.38,1.21,Transit,2016.0,849.036
Kepler-914 b,Kepler-914,1.38,,4.40966548,0.05454,1192.0,5877.0,1.15,1.1,Transit,2016.0,753.723
Kepler-1051 b,Kepler-1051,3.4,,25.96200249,0.18395,850.0,6675.0,1.73,1.43,Transit,2016.0,829.343
Kepler-1058 b,Kepler-1058,2.72,,110.96546,0.3679,239.0,4644.0,0.69,0.73,Transit,2016.0,491.997
Kepler-863 b,Kepler-863,2.9,,15.59461874,0.122,718.0,5678.0,0.95,0.96,Transit,2016.0,1499.66
Kepler-923 b,Kepler-923,1.38,,6.93366476,0.07592,1104.0,5988.0,1.26,1.11,Transit,2016.0,1000.28
Kepler-916 b,Kepler-916,1.76,,32.2968798,0.1885,503.0,5248.0,0.81,0.85,Transit,2016.0,830.712
Kepler-950 b,Kepler-950,8.98,,98.7180406,0.3982,360.0,5857.0,1.02,1.02,Transit,2016.0,2161.6
Kepler-1029 b,Kepler-1029,1.26,,4.417696479,0.047,790.0,5030.0,0.77,0.82,Transit,2016.0,366.656
Kepler-958 b,Kepler-958,2.06,,9.7678805,0.08631,749.0,5421.0,0.86,0.91,Transit,2016.0,449.773
Kepler-861 b,Kepler-861,2.28,,3.949631375,0.0463,966.0,5047.0,0.78,0.82,Transit,2016.0,850.327
Kepler-862 b,Kepler-862,2.21,,3.148664534,0.039,1097.0,5333.0,0.84,0.88,Transit,2016.0,1039.03
Kepler-927 b,Kepler-927,1.72,,9.1149903,0.0866,906.0,5743.0,0.99,0.99,Transit,2016.0,831.685
Kepler-962 b,Kepler-962,1.97,,12.05707239,0.09874,689.0,5478.0,0.86,0.93,Transit,2016.0,411.486
TOI-1855 b,TOI-1855,18.49481816,360.099585131,1.36414864,0.02398,1701.0,5359.0,1.041,0.987,Transit,2024.0,176.833
Kepler-930 b,Kepler-930,2.13,,71.4517775,0.34593,561.0,6335.0,1.4,1.25,Transit,2016.0,848.396
Kepler-929 b,Kepler-929,1.11,,0.921032135,0.01982,2362.0,5869.0,1.02,1.01,Transit,2016.0,1311.23
Kepler-965 b,Kepler-965,3.38,,134.2527298,0.50998,393.0,5886.0,1.15,1.05,Transit,2016.0,582.828
Kepler-979 b,Kepler-979,2.72,,8.0880135,0.0753,792.0,5310.0,0.83,0.87,Transit,2016.0,576.503
Kepler-932 b,Kepler-932,1.37,,1.921437396,0.02876,1276.0,5331.0,0.84,0.87,Transit,2016.0,465.612
Kepler-931 b,Kepler-931,1.33,,8.03755877,0.0719,744.0,5241.0,0.81,0.86,Transit,2016.0,490.0
Kepler-1006 b,Kepler-1006,1.54,,19.76172042,0.1464,791.0,5328.0,0.74,0.78,Transit,2016.0,1081.738
Kepler-990 b,Kepler-990,2.6,,9.91723428,0.08595,903.0,5948.0,1.08,1.05,Transit,2016.0,802.163
Kepler-892 b,Kepler-892,2.81,,13.7521072,0.1015,556.0,4747.0,0.72,0.75,Transit,2016.0,570.727
Kepler-895 b,Kepler-895,1.54,,2.806242328,0.0328,771.0,4315.0,0.61,0.65,Transit,2016.0,540.134
Kepler-507 b,Kepler-507,1.3,,3.568096926,0.04781,1407.0,6113.0,1.32,1.16,Transit,2016.0,391.644
Kepler-1027 b,Kepler-1027,0.89,,1.907805199,0.02911,1268.0,5436.0,0.82,0.91,Transit,2016.0,405.104
Kepler-982 b,Kepler-982,2.25,,15.7738221,0.1277,955.0,6139.0,1.29,1.16,Transit,2016.0,801.479
Kepler-897 b,Kepler-897,2.39,,8.0472642,0.077,855.0,5839.0,1.04,1.03,Transit,2016.0,1519.25
Kepler-898 b,Kepler-898,1.49,,5.8706191,0.0545,616.0,4223.0,0.62,0.65,Transit,2016.0,484.891
Kepler-938 b,Kepler-938,2.22,,52.6298417,0.2689,544.0,5533.0,0.89,0.92,Transit,2016.0,1182.05
Kepler-986 b,Kepler-986,2.36,,56.4349938,0.29131,465.0,5642.0,0.98,0.96,Transit,2016.0,548.364
Kepler-978 b,Kepler-978,2.99,,49.6221509,0.2726,546.0,6002.0,1.09,1.07,Transit,2016.0,682.522
Kepler-960 b,Kepler-960,2.29,,3.12686223,0.03807,1391.0,4755.0,0.72,0.77,Transit,2016.0,284.916
Kepler-976 b,Kepler-976,3.96,,105.9564148,0.4217,324.0,5232.0,0.83,0.87,Transit,2016.0,1012.41
Kepler-899 b,Kepler-899,2.68,,19.17891293,0.1392,640.0,5595.0,0.91,0.93,Transit,2016.0,1246.43
Kepler-1015 b,Kepler-1015,3.55,,16.00494214,0.1345,1040.0,6769.0,1.81,1.49,Transit,2016.0,739.357
Kepler-1002 b,Kepler-1002,1.71,,4.336429331,0.0564,1453.0,6144.0,1.57,1.22,Transit,2016.0,408.303
Kepler-889 b,Kepler-889,1.09,,3.744439,0.04975,1328.0,5961.0,1.25,1.14,Transit,2016.0,598.313
Kepler-903 b,Kepler-903,2.01,,10.3507721,0.09081,842.0,5682.0,0.97,0.98,Transit,2016.0,1369.24
Kepler-904 b,Kepler-904,1.77,,3.021668632,0.0417,1332.0,6160.0,1.25,1.16,Transit,2016.0,978.125
Kepler-918 b,Kepler-918,1.74,,4.85386933,0.0569,1052.0,6028.0,1.14,1.11,Transit,2016.0,1025.03
Kepler-920 b,Kepler-920,2.42,,6.53192704,0.065,907.0,5403.0,0.85,0.89,Transit,2016.0,1001.68
Kepler-961 b,Kepler-961,2.55,,16.87727414,0.12585,642.0,5582.0,0.9,0.96,Transit,2016.0,574.314
Kepler-972 b,Kepler-972,4.65,,7.03932553,0.0734,1060.0,6146.0,1.22,1.15,Transit,2016.0,1198.03
Kepler-886 b,Kepler-886,1.52,,6.24146367,0.06428,1111.0,6098.0,1.16,1.1,Transit,2016.0,711.297
Kepler-885 b,Kepler-885,2.5,,18.11472949,0.14403,830.0,6187.0,1.35,1.21,Transit,2016.0,651.318
Kepler-906 b,Kepler-906,2.11,,41.6979976,0.22363,537.0,6035.0,1.02,1.06,Transit,2016.0,757.791
Kepler-466 c,Kepler-466,1.25,,3.709213846,0.04658,1206.0,5927.0,1.05,1.04,Transit,2016.0,530.122
Kepler-921 b,Kepler-921,2.87,,51.300634,0.2716,492.0,5663.0,0.91,0.93,Transit,2016.0,934.49
Kepler-943 b,Kepler-943,5.93,,49.7701438,0.2559,455.0,5612.0,0.91,0.93,Transit,2016.0,2300.53
Kepler-946 b,Kepler-946,1.93,,11.79162572,0.1002,857.0,5665.0,0.93,0.94,Transit,2016.0,1137.29
Kepler-1014 b,Kepler-1014,2.39,,16.57110363,0.121,614.0,5388.0,0.84,0.88,Transit,2016.0,624.8
Kepler-852 b,Kepler-852,2.54,,44.9309804,0.27967,565.0,6100.0,1.16,1.19,Transit,2016.0,1619.03
Kepler-884 b,Kepler-884,1.23,,5.69919514,0.06116,964.0,5715.0,0.94,1.0,Transit,2016.0,476.733
Kepler-529 c,Kepler-529,2.0,,12.8345022,0.1075,891.0,6087.0,1.14,1.07,Transit,2016.0,799.008
Kepler-944 b,Kepler-944,2.63,,43.3167737,0.2288,459.0,5409.0,0.83,0.86,Transit,2016.0,1349.43
Kepler-942 b,Kepler-942,2.13,,44.96417488,0.22737,379.0,4861.0,0.75,0.81,Transit,2016.0,216.354
Kepler-1010 b,Kepler-1010,2.32,,34.2685705,0.193,477.0,5253.0,0.82,0.86,Transit,2016.0,579.273
Kepler-882 b,Kepler-882,1.23,,3.989539666,0.04741,903.0,5476.0,0.87,0.9,Transit,2016.0,504.605
Kepler-255 d,Kepler-255,1.32,,1.045622658,0.0192,1710.0,5431.0,0.86,0.9,Transit,2016.0,1052.53
Kepler-758 c,Kepler-758,1.69,,4.75793986,0.05768,1372.0,6228.0,1.42,1.16,Transit,2016.0,1502.32
Kepler-1034 b,Kepler-1034,2.26,,12.12400943,0.0965,675.0,5198.0,0.8,0.83,Transit,2016.0,654.549
Kepler-1013 b,Kepler-1013,2.15,,18.93054959,0.137,766.0,4954.0,0.76,0.81,Transit,2016.0,422.246
Kepler-1054 b,Kepler-1054,2.63,,4.30655689,0.05542,1177.0,6209.0,1.34,1.22,Transit,2016.0,1090.51
Kepler-760 c,Kepler-760,1.48,,2.46697439,0.03489,1139.0,5322.0,0.85,0.89,Transit,2016.0,792.336
Kepler-271 c,Kepler-271,0.95,,7.41086267,0.06993,850.0,5555.0,0.87,0.9,Transit,2014.0,404.542
Kepler-967 b,Kepler-967,2.35,,13.22713379,0.1027,638.0,5178.0,0.8,0.84,Transit,2016.0,568.546
Kepler-995 b,Kepler-995,2.7,,28.26731672,0.1701,517.0,5206.0,0.8,0.83,Transit,2016.0,609.638
TOI-2368 b,TOI-2368,10.83908434,206.58846455,5.1750073,0.05649,1000.0,5360.0,0.846,0.897,Transit,2024.0,210.915
Kepler-1033 b,Kepler-1033,2.51,,7.56052806,0.0761,914.0,5547.0,0.92,0.94,Transit,2016.0,1455.5
Kepler-876 b,Kepler-876,1.43,,5.14438011,0.0549,923.0,5060.0,0.77,0.81,Transit,2016.0,820.913
Kepler-875 b,Kepler-875,2.9,,27.5073799,0.1771,569.0,5958.0,1.11,1.06,Transit,2016.0,1242.62
Kepler-732 c,Kepler-732,1.27,,0.893041236,0.0143,893.0,3631.0,0.46,0.49,Transit,2016.0,174.826
Kepler-1060 b,Kepler-1060,2.38,,46.8779367,0.2495,484.0,5797.0,0.99,0.99,Transit,2016.0,946.565
Kepler-1008 b,Kepler-1008,1.28,,12.43931193,0.09755,627.0,5066.0,0.78,0.81,Transit,2016.0,282.565
Kepler-1055 b,Kepler-1055,1.23,,2.295036233,0.0335,1304.0,5723.0,0.94,0.98,Transit,2016.0,389.397
Kepler-1045 b,Kepler-1045,2.69,,26.41045478,0.1616,512.0,5301.0,0.82,0.86,Transit,2016.0,942.485
Kepler-872 b,Kepler-872,1.99,,2.578855068,0.0362,1230.0,5902.0,1.08,1.05,Transit,2016.0,879.683
Kepler-1071 b,Kepler-1071,2.38,,6.1799844,0.0629,814.0,5215.0,0.81,0.86,Transit,2016.0,1042.27
Kepler-1139 b,Kepler-1139,1.19,,0.813166719,0.01664,1693.0,5550.0,0.91,0.94,Transit,2016.0,495.156
Kepler-1180 b,Kepler-1180,1.99,,16.8601286,0.1246,765.0,6077.0,1.14,1.09,Transit,2016.0,1596.8
Kepler-991 b,Kepler-991,2.54,,82.5342519,0.3104,260.0,4392.0,0.61,0.64,Transit,2016.0,389.561
Kepler-1141 b,Kepler-1141,0.82,,2.344511944,0.03496,1471.0,5791.0,1.07,1.01,Transit,2016.0,393.642
Kepler-1140 b,Kepler-1140,2.77,,24.0862707,0.1478,500.0,4850.0,0.73,0.76,Transit,2016.0,656.48
Kepler-1183 b,Kepler-1183,2.82,,28.5057189,0.1793,555.0,5765.0,0.99,1.0,Transit,2016.0,1919.19
Kepler-1192 b,Kepler-1192,2.36,,25.2034787,0.1693,600.0,5438.0,0.83,0.86,Transit,2016.0,1304.19
Kepler-1028 b,Kepler-1028,1.33,,2.51462432,0.0354,1217.0,5522.0,0.87,0.9,Transit,2016.0,607.916
Kepler-1004 b,Kepler-1004,6.28,,5.28789787,0.06791,1661.0,4972.0,3.39,1.11,Transit,2016.0,1152.68
Kepler-1072 b,Kepler-1072,1.58,,1.569066502,0.02742,1849.0,6199.0,1.32,1.2,Transit,2016.0,982.716
TOI-3919 b,TOI-3919,12.31866979,1233.17421916,7.433234,0.0795,1198.0,6100.0,1.319,1.208,Transit,2024.0,604.591
Kepler-1065 b,Kepler-1065,3.73,,3.609308907,0.0455,1092.0,5635.0,0.93,0.94,Transit,2016.0,1122.48
Kepler-1077 b,Kepler-1077,2.77,,34.3511874,0.2101,576.0,5816.0,1.02,1.02,Transit,2016.0,1101.42
Kepler-1194 b,Kepler-1194,1.51,,16.22371307,0.1212,676.0,5590.0,0.92,0.94,Transit,2016.0,757.382
Kepler-1197 b,Kepler-1197,1.25,,2.03231845,0.02869,1011.0,4708.0,0.72,0.78,Transit,2016.0,486.94
Kepler-1146 b,Kepler-1146,1.23,,2.352265797,0.0325,1019.0,4692.0,0.7,0.74,Transit,2016.0,703.038
Kepler-1144 b,Kepler-1144,1.99,,17.14647302,0.1291,811.0,5753.0,0.96,0.98,Transit,2016.0,1140.57
Kepler-1079 b,Kepler-1079,1.63,,13.24503188,0.1092,887.0,5758.0,1.36,1.08,Transit,2016.0,591.098
Kepler-1066 b,Kepler-1066,2.36,,1.931559839,0.0298,1290.0,5762.0,0.98,0.98,Transit,2016.0,344.251
Kepler-1198 b,Kepler-1198,1.47,,7.6847716,0.0732,830.0,5517.0,0.9,0.93,Transit,2016.0,743.03
Kepler-1199 b,Kepler-1199,1.15,,15.0447198,0.11309,931.0,5889.0,1.17,0.94,Transit,2016.0,563.493
Kepler-968 b,Kepler-968,2.0,,3.692983728,0.0389,745.0,4598.0,0.7,0.76,Transit,2016.0,290.324
Kepler-1047 b,Kepler-1047,2.09,,56.1886887,0.29871,503.0,5754.0,1.13,1.08,Transit,2016.0,817.647
Kepler-1148 b,Kepler-1148,1.69,,1.104463509,0.0188,1397.0,5054.0,0.77,0.81,Transit,2016.0,625.692
Kepler-1147 b,Kepler-1147,2.61,,10.62784997,0.0961,872.0,5941.0,1.14,1.09,Transit,2016.0,1657.36
Kepler-1081 b,Kepler-1081,1.01,,3.856918547,0.04662,972.0,5345.0,0.84,0.88,Transit,2016.0,420.215
Kepler-1062 b,Kepler-1062,1.76,,9.30412078,0.0748,583.0,4597.0,0.7,0.75,Transit,2016.0,397.455
Kepler-1063 b,Kepler-1063,1.49,,14.07971466,0.1176,931.0,5945.0,1.14,1.09,Transit,2016.0,343.226
Kepler-1064 b,Kepler-1064,1.55,,16.54080322,0.1183,570.0,5153.0,0.79,0.85,Transit,2016.0,374.0
Kepler-1084 b,Kepler-1084,1.11,,2.05333679,0.0324,1737.0,6113.0,1.28,1.12,Transit,2016.0,405.533
Kepler-1087 b,Kepler-1087,0.61,,0.693842855,0.01554,2161.0,5589.0,0.94,0.96,Transit,2016.0,362.623
Kepler-1207 b,Kepler-1207,1.62,,13.68237119,0.1156,802.0,5909.0,1.06,1.06,Transit,2016.0,1754.19
Kepler-1209 b,Kepler-1209,1.51,,25.369116,0.17515,755.0,6210.0,1.38,1.23,Transit,2016.0,505.531
Kepler-1114 b,Kepler-1114,1.35,,14.97435694,0.11056,631.0,5374.0,0.83,0.87,Transit,2016.0,418.417
Kepler-1115 b,Kepler-1115,1.7,,23.5540725,0.2134,1381.0,8480.0,1.73,1.6,Transit,2016.0,983.245
Kepler-1154 b,Kepler-1154,2.34,,5.1856142,0.0631,1314.0,6327.0,1.43,1.26,Transit,2016.0,1460.1
Kepler-1089 b,Kepler-1089,1.83,,5.132485618,0.0497,584.0,3753.0,0.49,0.52,Transit,2016.0,259.328
Kepler-1216 b,Kepler-1216,1.39,,4.37034536,0.0519,1191.0,5743.0,0.98,0.99,Transit,2016.0,1258.36
Kepler-1215 b,Kepler-1215,1.22,,4.76703963,0.0528,1046.0,5616.0,0.93,0.95,Transit,2016.0,661.022
Kepler-1117 b,Kepler-1117,1.11,,4.79028459,0.05485,938.0,5612.0,0.93,0.95,Transit,2016.0,568.487
Kepler-1156 b,Kepler-1156,1.32,,11.89520511,0.09704,787.0,5778.0,1.0,1.0,Transit,2016.0,691.331
Kepler-1092 b,Kepler-1092,2.07,,58.6017925,0.2996,508.0,5862.0,1.0,0.99,Transit,2016.0,981.233
Kepler-1093 b,Kepler-1093,1.95,,25.0824626,0.17543,776.0,6166.0,1.2,1.13,Transit,2016.0,1072.88
Kepler-1210 b,Kepler-1210,1.7,,8.07124073,0.0753,856.0,5568.0,0.92,0.94,Transit,2016.0,1176.53
Kepler-1212 b,Kepler-1212,2.14,,12.94130146,0.1082,795.0,6051.0,1.15,1.1,Transit,2016.0,1316.57
Kepler-1120 b,Kepler-1120,1.38,,2.949029052,0.0369,1027.0,4904.0,0.74,0.78,Transit,2016.0,615.231
Kepler-1159 b,Kepler-1159,2.37,,22.70816791,0.1603,677.0,6217.0,1.28,1.19,Transit,2016.0,1213.71
Kepler-1160 b,Kepler-1160,2.14,,7.97034958,0.0755,839.0,5519.0,0.89,0.92,Transit,2016.0,1077.63
Kepler-1096 b,Kepler-1096,1.24,,2.892217506,0.034,794.0,4306.0,0.63,0.66,Transit,2016.0,377.976
Kepler-1094 b,Kepler-1094,3.18,,78.1000231,0.3625,480.0,6112.0,1.21,1.14,Transit,2016.0,1291.01
Kepler-1214 b,Kepler-1214,2.36,,18.82634264,0.128,591.0,5130.0,0.8,0.85,Transit,2016.0,729.227
Kepler-1122 b,Kepler-1122,2.04,,42.1917357,0.2315,526.0,5544.0,0.89,0.92,Transit,2016.0,1230.42
Kepler-1124 b,Kepler-1124,1.28,,2.852348975,0.0305,621.0,3658.0,0.34,0.35,Transit,2016.0,289.899
Kepler-1161 b,Kepler-1161,2.13,,10.71252541,0.0784,485.0,4253.0,0.57,0.59,Transit,2016.0,547.726
Kepler-1097 b,Kepler-1097,3.26,,187.747029,0.5791,267.0,5211.0,0.79,0.82,Transit,2016.0,719.802
Kepler-1098 b,Kepler-1098,1.3,,2.543072855,0.0358,1319.0,5794.0,0.99,0.99,Transit,2016.0,1049.19
Kepler-1046 b,Kepler-1046,1.71,,14.37508035,0.11858,786.0,5913.0,1.04,1.04,Transit,2016.0,721.534
TOI-4153 b,TOI-4153,16.11851425,365.50266805,4.6174141,0.06311,1669.0,6860.0,1.605,1.572,Transit,2024.0,423.84
Kepler-1125 b,Kepler-1125,1.84,,17.6700642,0.1348,778.0,5683.0,0.94,0.95,Transit,2016.0,2011.41
Kepler-1166 b,Kepler-1166,1.69,,33.2406882,0.1975,486.0,5446.0,0.86,0.9,Transit,2016.0,634.906
Kepler-1164 b,Kepler-1164,1.12,,3.97599768,0.04635,936.0,5183.0,0.79,0.85,Transit,2016.0,431.622
Kepler-1102 b,Kepler-1102,2.66,,51.3285623,0.2731,546.0,5724.0,0.94,0.96,Transit,2016.0,1246.05
Kepler-1100 b,Kepler-1100,1.75,,6.42200058,0.06745,1000.0,6247.0,1.34,1.21,Transit,2016.0,693.618
Kepler-1000 b,Kepler-1000,4.76,,120.0181272,0.5326,473.0,6453.0,1.51,1.4,Transit,2016.0,1115.62
Kepler-1127 b,Kepler-1127,1.96,,5.12330347,0.0556,994.0,5664.0,0.95,0.97,Transit,2016.0,842.459
Kepler-1128 b,Kepler-1128,3.65,,61.6178167,0.302,424.0,5543.0,0.91,0.94,Transit,2016.0,1083.41
Kepler-1073 b,Kepler-1073,2.3,,8.67888593,0.0805,905.0,5792.0,1.0,1.0,Transit,2016.0,809.897
Kepler-1169 b,Kepler-1169,0.94,,6.11009134,0.06931,1125.0,6191.0,1.23,1.24,Transit,2016.0,522.823
Kepler-1106 b,Kepler-1106,1.65,,1.252752174,0.0239,2199.0,6104.0,1.17,1.11,Transit,2016.0,1090.7
Kepler-1037 b,Kepler-1037,1.28,,1.063788673,0.0198,1650.0,5105.0,0.78,0.82,Transit,2016.0,446.914
Kepler-1131 b,Kepler-1131,1.59,,3.53232449,0.0459,1159.0,5851.0,1.04,1.03,Transit,2016.0,1030.7
Kepler-1132 b,Kepler-1132,2.35,,62.8916228,0.2881,384.0,5298.0,0.83,0.87,Transit,2016.0,867.931
Kepler-480 b,Kepler-480,2.78,,4.919583795,0.06024,1312.0,6322.0,1.34,1.25,Transit,2016.0,847.508
Kepler-1108 b,Kepler-1108,1.46,,4.51005748,0.0511,1063.0,5406.0,0.84,0.88,Transit,2016.0,767.701
Kepler-1109 b,Kepler-1109,2.19,,37.6467384,0.2466,787.0,5893.0,1.06,1.05,Transit,2016.0,685.087
Kepler-994 b,Kepler-994,1.6,,1.151166506,0.0177,957.0,3934.0,0.54,0.56,Transit,2016.0,188.158
Kepler-1133 b,Kepler-1133,1.97,,11.55562343,0.0983,703.0,5569.0,0.9,0.93,Transit,2016.0,753.135
Kepler-1172 b,Kepler-1172,3.2,,26.0204423,0.168,675.0,5558.0,0.89,0.92,Transit,2016.0,1306.53
Kepler-1173 b,Kepler-1173,0.89,,0.7698536,0.0156,1650.0,5252.0,0.82,0.86,Transit,2016.0,377.06
Kepler-1111 b,Kepler-1111,2.0,,8.79617863,0.0872,938.0,6077.0,1.15,1.1,Transit,2016.0,841.536
Kepler-1049 b,Kepler-1049,0.95,,3.273460736,0.0349,625.0,3864.0,0.49,0.51,Transit,2016.0,162.006
Kepler-1135 b,Kepler-1135,1.85,,76.957857,0.3436,451.0,5656.0,0.94,0.96,Transit,2016.0,1314.64
Kepler-478 b,Kepler-478,2.71,,13.2217576,0.1032,640.0,5210.0,0.8,0.85,Transit,2016.0,420.0
Kepler-1175 b,Kepler-1175,2.99,,37.94563,0.2181,515.0,5453.0,0.86,0.9,Transit,2016.0,1121.89
Kepler-1174 b,Kepler-1174,1.59,,6.89225223,0.0732,1156.0,5936.0,1.04,1.04,Transit,2016.0,1408.75
Kepler-508 b,Kepler-508,1.64,,25.30889748,0.17274,710.0,6025.0,1.25,1.16,Transit,2016.0,324.618
Kepler-954 b,Kepler-954,2.32,,16.78176602,0.1202,545.0,4990.0,0.76,0.82,Transit,2016.0,215.814
Kepler-1050 b,Kepler-1050,1.6,,15.3787546,0.12353,1039.0,6010.0,1.13,1.09,Transit,2016.0,490.488
Kepler-1136 b,Kepler-1136,1.64,,2.361724329,0.0299,922.0,4512.0,0.68,0.72,Transit,2016.0,491.406
Kepler-1177 b,Kepler-1177,1.9,,106.247547,0.4301,377.0,5712.0,0.97,0.98,Transit,2016.0,1299.97
Kepler-1075 b,Kepler-1075,1.42,,1.52372816,0.0208,818.0,3959.0,0.54,0.56,Transit,2016.0,291.275
Kepler-1186 b,Kepler-1186,2.23,,16.07677615,0.1281,724.0,5635.0,0.93,0.95,Transit,2016.0,1337.25
Kepler-1188 b,Kepler-1188,2.08,,17.1369543,0.135,775.0,5913.0,1.06,1.04,Transit,2016.0,1717.48
Kepler-1001 b,Kepler-1001,3.15,,14.30511983,0.11147,693.0,5491.0,0.88,0.9,Transit,2016.0,928.978
Kepler-1277 b,Kepler-1277,1.6,,40.8365012,0.21857,496.0,5578.0,0.92,0.94,Transit,2016.0,557.193
Kepler-1276 b,Kepler-1276,1.19,,12.5720095,0.10863,886.0,6188.0,1.21,1.14,Transit,2016.0,538.481
Kepler-1323 b,Kepler-1323,1.52,,0.929906678,0.01911,2291.0,6169.0,1.4,1.18,Transit,2016.0,465.417
Kepler-1322 b,Kepler-1322,1.61,,0.962867382,0.0183,1666.0,5488.0,0.87,0.9,Transit,2016.0,1350.32
Kepler-1368 b,Kepler-1368,1.65,,0.675649486,0.0153,2085.0,5906.0,1.08,1.07,Transit,2016.0,1635.82
Kepler-1236 b,Kepler-1236,2.14,,31.0571618,0.1803,480.0,5337.0,0.82,0.86,Transit,2016.0,999.64
Kepler-1280 b,Kepler-1280,1.87,,66.5579057,0.33982,757.0,6227.0,1.32,1.2,Transit,2016.0,1486.7
Kepler-1279 b,Kepler-1279,1.75,,23.4774101,0.1785,738.0,6221.0,1.33,1.21,Transit,2016.0,1494.22
Kepler-1281 b,Kepler-1281,1.64,,3.11602791,0.0415,1123.0,5353.0,0.83,0.87,Transit,2016.0,1090.0
Kepler-1327 b,Kepler-1327,1.8,,14.88801098,0.11151,831.0,5885.0,1.03,1.02,Transit,2016.0,678.069
Kepler-1325 b,Kepler-1325,2.86,,33.8786838,0.2004,564.0,5550.0,0.91,0.93,Transit,2016.0,973.368
Kepler-1372 b,Kepler-1372,1.27,,1.311555568,0.024,1655.0,5677.0,0.97,0.98,Transit,2016.0,1303.22
Kepler-1239 b,Kepler-1239,2.9,,5.19104016,0.0625,1183.0,6564.0,1.57,1.4,Transit,2016.0,2140.6
Kepler-1283 b,Kepler-1283,1.91,,12.9460978,0.1062,764.0,6175.0,1.25,1.16,Transit,2016.0,2921.99
Kepler-1330 b,Kepler-1330,1.65,,10.10769068,0.0889,879.0,5608.0,0.94,0.97,Transit,2016.0,1720.48
Kepler-1373 b,Kepler-1373,1.16,,1.29123275,0.02598,1887.0,6299.0,1.33,1.22,Transit,2016.0,1699.46
Kepler-1374 b,Kepler-1374,2.29,,10.65276707,0.0918,737.0,5323.0,0.81,0.85,Transit,2016.0,1078.46
Kepler-1287 b,Kepler-1287,1.54,,11.47685909,0.0976,796.0,5715.0,0.94,0.96,Transit,2016.0,1003.26
Kepler-1333 b,Kepler-1333,2.81,,109.6471842,0.4382,428.0,5628.0,0.92,0.94,Transit,2016.0,932.446
Kepler-1332 b,Kepler-1332,1.37,,11.87456832,0.09915,728.0,5581.0,0.9,0.95,Transit,2016.0,528.685
Kepler-528 b,Kepler-528,2.08,,19.78297415,0.14219,708.0,5807.0,1.06,1.01,Transit,2016.0,784.23
Kepler-1376 b,Kepler-1376,1.05,,5.30880656,0.0598,1042.0,5659.0,0.97,0.98,Transit,2016.0,868.056
Kepler-1289 b,Kepler-1289,1.52,,7.99019627,0.0785,1113.0,6080.0,1.17,1.1,Transit,2016.0,1053.57
Kepler-1335 b,Kepler-1335,1.45,,6.26406846,0.0615,809.0,4903.0,0.74,0.77,Transit,2016.0,621.853
Kepler-1334 b,Kepler-1334,2.29,,15.64591713,0.1229,710.0,5614.0,0.91,0.94,Transit,2016.0,1223.04
Kepler-1377 b,Kepler-1377,1.25,,0.740928422,0.0153,1873.0,5218.0,0.82,0.86,Transit,2016.0,1146.1
Kepler-1378 b,Kepler-1378,2.2,,11.95398936,0.0885,525.0,4407.0,0.67,0.7,Transit,2016.0,506.434
Kepler-1247 b,Kepler-1247,2.33,,13.71220213,0.1091,676.0,5303.0,0.82,0.86,Transit,2016.0,1045.92
Kepler-520 b,Kepler-520,1.66,,19.67416124,0.14628,711.0,6112.0,1.09,1.1,Transit,2016.0,623.901
Kepler-1291 b,Kepler-1291,1.66,,8.63043276,0.0779,739.0,5216.0,0.8,0.84,Transit,2016.0,897.352
